"Match","Date","Team","Player ID","Full Name","Role","Played","Runs","Balls","4s","6s","SR","Dismissal","Overs","Maidens","Dots","Runs Conceded","Wickets","Econ","Catches","Stumpings","Run Outs","Pts Bat","Pts Bowl","Pts Field","Pts SR","Pts Econ","Pts XI","Fantasy Points","Source","In Squad List","Bat Order","L1 Recon","L2 Recon","Match Status","Recon Flag","Player Recon"
"Match 14 — GG v DS","2026-07-26","GG","ci:1153149","Vijayakanth Viyaskanth","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","GG","ci:629063","Mehidy Hasan Miraz","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","GG","ci:772361","Sam Harper","WK","Y","41","27","5","1","151.9","caught","","0","0","0","0","","0","0","0","71","0","0","4","0","4","79","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","GG","ci:633660","Virandeep Singh","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","GG","ci:1203669","Akif Javed","BOWL","Y","0","0","0","0","","","4","0","12","40","1","10","1","0","0","0","42","8","0","-2","4","52","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 14 — GG v DS","2026-07-26","GG","ci:499594","Kasun Rajitha","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","GG","ci:693975","Sahan Arachchige","AR","Y","28","18","2","1","155.6","bowled","","0","0","0","0","","0","0","0","46","0","0","4","0","4","54","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","GG","ci:950405","Tharindu Rathnayake","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","✓ clean","⚠ revised: not in official XI","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","GG","ci:1175296","Sachindu Colombage","AR","Y","0","0","0","0","","","4","0","9","0","0","0","0","0","1","0","17","12","0","6","4","39","cricsheet · official","Y","","⚠ wkts 0/3 (cricapi/ESPN)","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 14 — GG v DS","2026-07-26","GG","ci:1437704","Uri Koththigoda","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","DS","ci:647785","Sahibzada Farhan","BAT","Y","11","8","0","1","137.5","run out","","0","0","0","0","","0","0","0","17","0","0","0","0","4","21","cricsheet · official","Y","2","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","DS","ci:429754","Niroshan Dickwella","WK","Y","32","19","7","0","168.4","caught","","0","0","0","0","","1","0","0","64","0","8","4","0","4","80","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","DS","ci:269280","Reeza Hendricks","BAT","Y","9","15","0","0","60","bowled","","0","0","0","0","","1","0","0","9","0","8","-2","0","4","19","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","DS","ci:300628","Dinesh Chandimal","BAT","Y","15","17","1","0","88.2","caught","","0","0","0","0","","0","0","0","19","0","0","0","0","4","23","cricsheet · official","Y","5","⚠ runs 15/16 (cricapi/ESPN)","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","DS","ci:1171180","Pavan Rathnayake","BAT","Y","1","4","0","0","25","caught","","0","0","0","0","","0","0","0","1","0","0","0","0","4","5","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","DS","ci:596436","Marques Ackerman","BAT","Y","23","14","3","1","164.3","caught","4","0","5","34","0","8.5","0","0","0","41","5","0","4","0","4","54","cricsheet · official","Y","7","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 14 — GG v DS","2026-07-26","DS","ci:629084","Ramesh Mendis","AR","Y","39","22","6","1","177.3","","","0","0","0","0","","0","0","0","73","0","0","6","0","4","83","cricsheet · official","Y","8","⚠ runs 39/40 (cricapi/ESPN)","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","DS","ci:1379076","Gayana Weerasinghe","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","DS","ci:1138316","Maheesh Theekshana","BOWL","Y","16","12","3","0","133.3","","4","0","4","32","0","8","0","0","0","28","4","0","0","0","4","36","cricsheet · official","Y","9","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","DS","ci:574178","Akila Dananjaya","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","DS","ci:552152","Dushmantha Chameera","BOWL","Y","0","0","0","0","","","4","0","8","55","5","13.75","0","0","0","0","178","0","0","-6","4","176","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","DS","ci:352048","Gulbadin Naib","AR","Y","15","13","0","1","115.4","caught","2","0","5","24","0","12","1","0","0","21","5","8","0","-4","4","34","cricsheet · official","Y","6","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","DS","ci:1185538","Mohammad Wasim","BOWL","Y","0","0","0","0","","","4","0","5","60","1","15","0","0","0","0","43","0","0","-6","4","41","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","DS","ci:334621","Shadley van Schalkwyk","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","DS","ci:974175","Fazalhaq Farooqi","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","DS","ci:792519","Dhananjaya Lakshan","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","DS","ci:727399","Sachitha Jayatilake","WK","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","DS","ci:784375","Vishva Kumara","BOWL","Y","0","0","0","0","","","2","0","3","14","0","7","0","0","0","0","3","0","0","2","4","9","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","DS","ci:784375","Vishva Kumara","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","GG","ci:410765","Nurul Hasan","BAT","Y","29","13","5","1","223.1","caught","","0","0","0","0","","0","0","0","59","0","0","6","0","4","69","cricsheet · official","Y","2","⚠ runs 29/30 (cricapi/ESPN)","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","GG","ci:1070229","Milan Ratnayake","BOWL","Y","2","3","0","0","66.7","","4","0","5","45","0","11.25","2","0","0","2","5","16","0","-4","4","23","cricsheet · official","Y","8","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","CK","ci:1393938","Sharujan Shanmuganathan","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","CK","ci:629074","Kusal Mendis","WK","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","CK","ci:629076","Sadeera Samarawickrama","BAT","Y","44","36","4","2","122.2","bowled","","0","0","0","0","","0","0","0","76","0","0","0","0","4","80","cricsheet · official","Y","2","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","CK","ci:784373","Kamindu Mendis","AR","Y","28","13","2","2","215.4","caught","","0","0","0","0","","0","0","0","52","0","0","6","0","4","62","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","CK","ci:603410","Ben McDermott","BAT","Y","9","10","1","0","90","lbw","","0","0","0","0","","0","0","0","13","0","0","0","0","4","17","cricsheet · official","Y","5","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","CK","ci:681681","Janith Liyanage","BAT","Y","20","9","4","0","222.2","caught","1","0","2","12","0","12","0","0","0","36","2","0","0","0","4","42","cricsheet · official","Y","7","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 15 — CK v JK","2026-07-28","CK","ci:355269","Jimmy Neesham","AR","Y","19","14","3","0","135.7","caught","4","0","8","30","2","7.5","0","0","1","31","76","12","2","0","4","125","cricsheet · official","Y","8","⚠ runs 19/17 (cricapi/ESPN)","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⏳ unreconciled"
"Match 15 — CK v JK","2026-07-28","CK","ci:1070229","Milan Ratnayake","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","✓ clean","⚠ revised: not in official XI","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","CK","ci:926629","Hasan Mahmud","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","CK","ci:370040","Jeffrey Vandersay","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","CK","ci:974109","Mujeeb Ur Rahman","BOWL","Y","1","1","0","0","100","","4","1","11","38","1","9.5","0","0","0","1","53","0","0","0","4","58","cricsheet · official","Y","11","⚠ runs 1/0 (cricapi/ESPN)","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","CK","ci:629080","Binura Fernando","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","CK","ci:596097","Rubin Hermann","WK","Y","1","2","0","0","50","bowled","","0","0","0","0","","0","0","0","1","0","0","0","0","4","5","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","CK","ci:794713","Kushal Bhurtel","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","CK","ci:1203995","Shahnawaz Dahani","BOWL","Y","0","0","0","0","","","4","0","7","71","0","17.75","0","0","0","0","7","0","0","-6","4","5","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","CK","ci:931015","Thanuka Dabare","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","CK","ci:1210287","Movin Subasingha","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","CK","ci:1282476","Wanuja Sahan","BOWL","Y","0","1","0","0","0","caught","3","0","5","14","0","4.67","0","0","0","0","5","0","0","6","4","15","cricsheet · official","Y","9","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","CK","ci:954003","Anthony Pragasam","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","CK","ci:1282475","Malsha Tharupathi","BAT","Y","9","4","1","0","225","","2","0","3","12","0","6","0","0","0","13","3","0","0","2","4","22","cricsheet · official","Y","10","⚠ runs 9/0; 4s 1/0 (cricapi/ESPN)","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⏳ unreconciled"
"Match 15 — CK v JK","2026-07-28","JK","ci:784369","Avishka Fernando","BAT","Y","2","7","0","0","28.6","caught","","0","0","0","0","","0","0","0","2","0","0","0","0","4","6","cricsheet · official","Y","2","⚠ runs 2/3 (cricapi/ESPN)","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","JK","ci:1075863","Kamil Mishara","WK","Y","44","19","6","2","231.6","caught","","0","0","0","0","","2","0","1","84","0","22","6","0","4","116","cricsheet · official","Y","1","⚠ runs 44/49; 4s 6/7 (cricapi/ESPN)","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⏳ unreconciled"
"Match 15 — CK v JK","2026-07-28","JK","ci:921509","Ibrahim Zadran","BAT","Y","95","65","12","3","146.2","run out","","0","0","0","0","","1","0","0","173","0","8","2","0","4","187","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","JK","ci:342619","Bhanuka Rajapaksa","BAT","Y","1","2","0","0","50","bowled","","0","0","0","0","","0","0","0","1","0","0","0","0","4","5","cricsheet · official","Y","5","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","JK","ci:56143","Shakib Al Hasan","AR","Y","0","0","0","0","","","3","0","3","27","0","9","0","0","0","0","3","0","0","0","4","7","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","JK","ci:1152427","Dunith Wellalage","AR","Y","17","19","0","0","89.5","retired out","2","0","3","21","1","10.5","0","0","0","17","41","0","0","-2","4","60","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","JK","ci:1186658","Chamindu Wickramasinghe","AR","Y","0","1","0","0","0","","","0","0","0","0","","0","0","0","0","0","0","0","0","4","4","cricsheet · official","Y","7","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","JK","ci:1282477","Traveen Mathews","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","✓ clean","⚠ revised: not in official XI","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","JK","ci:538506","Taskin Ahmed","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","JK","ci:221140","David Wiese","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","JK","ci:1462402","Kugathas Mathulan","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","JK","ci:793007","Dilshan Madushanka","BOWL","Y","0","0","0","0","","","4","0","7","30","3","7.5","0","0","0","0","109","0","0","0","4","113","cricsheet · official","Y","","⚠ wkts 3/2 (cricapi/ESPN)","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 15 — CK v JK","2026-07-28","JK","ci:1126045","Nishan Madushka","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","JK","ci:960361","Sandeep Lamichhane","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","JK","ci:32966","Piyush Chawla","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","JK","ci:384525","Zahoor Khan","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","JK","ci:379887","Lizaad Williams","BOWL","Y","0","0","0","0","","","4","0","8","47","2","11.75","0","0","0","0","76","0","0","-4","4","76","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 15 — CK v JK","2026-07-28","JK","ci:1074333","Nuwanidu Fernando","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","JK","ci:801817","Mohommed Shiraz","BOWL","Y","0","0","0","0","","","4","0","0","29","1","7.25","1","0","0","0","30","8","0","0","4","42","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 15 — CK v JK","2026-07-28","JK","ci:1439495","Praveen Manisha","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","JK","ci:990031","Towhid Hridoy","BAT","Y","31","8","1","4","387.5","","","0","0","0","0","","0","0","0","63","0","0","0","0","4","67","cricsheet · official","Y","6","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","JK","","T Mathew","AR","Y","0","0","0","0","","","3","0","6","23","1","7.67","1","0","0","0","36","8","0","0","4","48","cricsheet · official","N","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","CK","","KNA Bandara","BAT","Y","15","15","2","0","100","run out","","0","0","0","0","","0","0","0","23","0","0","0","0","4","27","cricsheet · official","N","3","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 15 — CK v JK","2026-07-28","CK","","RMMP Rathnayake","AR","Y","26","15","1","2","173.3","caught","2","0","3","24","0","12","2","0","0","46","3","16","6","-4","4","71","cricsheet · official","N","6","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
